match_id,date,competition,phase,team_a,team_b,goals_a,goals_b,neutral,knockout,elo_a_pre,elo_b_pre,fifa_rank_a_pre,fifa_rank_b_pre,market_prob_a_pre,market_prob_draw_pre,market_prob_b_pre,squad_quality_a_pre,squad_quality_b_pre,historical_strength_a_pre,historical_strength_b_pre,city,venue_country,source_dataset,source_url,data_quality_note
19940628_Italy_vs_Mexico,1994-06-28,FIFA World Cup,unknown_stage_from_source,Italy,Mexico,1,1,1,,1823.096,1767.084,,,,,,,,0.630224,0.305991,"Washington, D.C.",United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940628_Russia_vs_Cameroon,1994-06-28,FIFA World Cup,unknown_stage_from_source,Russia,Cameroon,6,1,1,,1696.663,1663.715,,,,,,,,0.529558,0.422833,Palo Alto,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940629_Belgium_vs_Saudi_Arabia,1994-06-29,FIFA World Cup,unknown_stage_from_source,Belgium,Saudi Arabia,0,1,1,,1742.305,1705.548,,,,,,,,0.386389,0.500000,"Washington, D.C.",United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940629_Morocco_vs_Netherlands,1994-06-29,FIFA World Cup,unknown_stage_from_source,Morocco,Netherlands,1,2,1,,1641.344,1809.907,,,,,,,,0.247222,0.569306,Orlando,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940630_Argentina_vs_Bulgaria,1994-06-30,FIFA World Cup,unknown_stage_from_source,Argentina,Bulgaria,0,2,1,,1816.150,1661.928,,,,,,,,0.702554,0.169167,Dallas,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940630_Greece_vs_Nigeria,1994-06-30,FIFA World Cup,unknown_stage_from_source,Greece,Nigeria,0,2,1,,1556.902,1736.385,,,,,,,,0.045667,0.545000,Foxborough,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940702_Germany_vs_Belgium,1994-07-02,FIFA World Cup,unknown_stage_from_source,Germany,Belgium,3,2,1,,1873.225,1719.092,,,,,,,,0.655275,0.377162,Chicago,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940702_Spain_vs_Switzerland,1994-07-02,FIFA World Cup,unknown_stage_from_source,Spain,Switzerland,3,0,1,,1780.463,1708.844,,,,,,,,0.475278,0.331190,"Washington, D.C.",United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940703_Romania_vs_Argentina,1994-07-03,FIFA World Cup,unknown_stage_from_source,Romania,Argentina,3,2,1,,1742.481,1785.603,,,,,,,,0.363519,0.699042,Pasadena,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940703_Saudi_Arabia_vs_Sweden,1994-07-03,FIFA World Cup,unknown_stage_from_source,Saudi Arabia,Sweden,1,3,1,,1728.761,1779.436,,,,,,,,0.651667,0.459211,Dallas,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940704_Netherlands_vs_Republic_of_Ireland,1994-07-04,FIFA World Cup,unknown_stage_from_source,Netherlands,Republic of Ireland,2,0,1,,1821.450,1737.400,,,,,,,,0.579730,0.384091,Orlando,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940704_United_States_vs_Brazil,1994-07-04,FIFA World Cup,unknown_stage_from_source,United States,Brazil,0,1,0,,1614.790,1837.289,,,,,,,,0.278542,0.661304,Palo Alto,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940705_Mexico_vs_Bulgaria,1994-07-05,FIFA World Cup,unknown_stage_from_source,Mexico,Bulgaria,1,1,1,,1770.441,1692.475,,,,,,,,0.307500,0.212895,East Rutherford,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940705_Nigeria_vs_Italy,1994-07-05,FIFA World Cup,unknown_stage_from_source,Nigeria,Italy,1,2,1,,1747.582,1819.740,,,,,,,,0.696667,0.626299,Foxborough,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940709_Italy_vs_Spain,1994-07-09,FIFA World Cup,unknown_stage_from_source,Italy,Spain,2,1,1,,1836.440,1802.927,,,,,,,,0.631063,0.486905,Foxborough,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940709_Netherlands_vs_Brazil,1994-07-09,FIFA World Cup,unknown_stage_from_source,Netherlands,Brazil,2,3,1,,1838.398,1846.420,,,,,,,,0.590789,0.662750,Dallas,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940710_Bulgaria_vs_Germany,1994-07-10,FIFA World Cup,unknown_stage_from_source,Bulgaria,Germany,2,1,1,,1697.110,1885.476,,,,,,,,0.220417,0.658533,East Rutherford,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940710_Romania_vs_Sweden,1994-07-10,FIFA World Cup,unknown_stage_from_source,Romania,Sweden,2,2,1,,1766.074,1798.721,,,,,,,,0.394649,0.473077,Palo Alto,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940713_Bulgaria_vs_Italy,1994-07-13,FIFA World Cup,unknown_stage_from_source,Bulgaria,Italy,1,2,1,,1728.497,1855.421,,,,,,,,0.255397,0.635690,East Rutherford,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940713_Sweden_vs_Brazil,1994-07-13,FIFA World Cup,unknown_stage_from_source,Sweden,Brazil,0,1,1,,1796.754,1866.936,,,,,,,,0.470333,0.664183,Pasadena,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940716_Sweden_vs_Bulgaria,1994-07-16,FIFA World Cup,unknown_stage_from_source,Sweden,Bulgaria,4,0,1,,1779.939,1714.845,,,,,,,,0.459959,0.245833,Pasadena,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19940717_Brazil_vs_Italy,1994-07-17,FIFA World Cup,unknown_stage_from_source,Brazil,Italy,0,0,1,,1883.750,1869.073,,,,,,,,0.665602,0.640188,Pasadena,United States,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19950705_Uruguay_vs_Venezuela,1995-07-05,Copa América,unknown_stage_from_source,Uruguay,Venezuela,4,1,0,,1671.662,1267.074,,,,,,,,0.632252,0.041500,Montevideo,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19950706_Mexico_vs_Paraguay,1995-07-06,Copa América,unknown_stage_from_source,Mexico,Paraguay,1,2,1,,1759.122,1586.868,,,,,,,,0.308932,0.451690,Maldonado,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19950707_Brazil_vs_Ecuador,1995-07-07,Copa América,unknown_stage_from_source,Brazil,Ecuador,1,0,1,,1896.411,1572.804,,,,,,,,0.664134,0.148390,Rivera,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19950707_Colombia_vs_Peru,1995-07-07,Copa América,unknown_stage_from_source,Colombia,Peru,1,1,1,,1743.243,1487.351,,,,,,,,0.341604,0.421325,Rivera,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19950708_Argentina_vs_Bolivia,1995-07-08,Copa América,unknown_stage_from_source,Argentina,Bolivia,2,1,1,,1781.837,1534.128,,,,,,,,0.695788,0.183818,Paysandú,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19950708_United_States_vs_Chile,1995-07-08,Copa América,unknown_stage_from_source,United States,Chile,2,1,1,,1631.558,1623.904,,,,,,,,0.264804,0.410723,Paysandú,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19950709_Mexico_vs_Venezuela,1995-07-09,Copa América,unknown_stage_from_source,Mexico,Venezuela,3,1,1,,1728.487,1262.710,,,,,,,,0.302333,0.038710,Maldonado,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19950709_Uruguay_vs_Paraguay,1995-07-09,Copa América,unknown_stage_from_source,Uruguay,Paraguay,1,0,0,,1676.026,1617.502,,,,,,,,0.634436,0.455235,Montevideo,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19950710_Brazil_vs_Peru,1995-07-10,Copa América,unknown_stage_from_source,Brazil,Peru,2,0,1,,1902.055,1500.519,,,,,,,,0.665539,0.420854,Rivera,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19950710_Colombia_vs_Ecuador,1995-07-10,Copa América,unknown_stage_from_source,Colombia,Ecuador,1,0,1,,1730.075,1567.160,,,,,,,,0.341872,0.147241,Rivera,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19950711_Argentina_vs_Chile,1995-07-11,Copa América,unknown_stage_from_source,Argentina,Chile,4,0,1,,1789.974,1603.367,,,,,,,,0.697071,0.408437,Paysandú,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19950711_United_States_vs_Bolivia,1995-07-11,Copa América,unknown_stage_from_source,United States,Bolivia,0,1,1,,1652.095,1525.991,,,,,,,,0.303148,0.182222,Paysandú,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19950712_Paraguay_vs_Venezuela,1995-07-12,Copa América,unknown_stage_from_source,Paraguay,Venezuela,3,2,1,,1600.007,1260.269,,,,,,,,0.452366,0.037500,Maldonado,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
19950713_Brazil_vs_Colombia,1995-07-13,Copa América,unknown_stage_from_source,Brazil,Colombia,3,0,1,,1905.573,1741.891,,,,,,,,0.667147,0.349350,Rivera,Uruguay,martj42/international_results,https://github.com/martj42/international_results,"Resultados oficiales publicos; Elo e historial usan solo partidos previos. Ranking FIFA, mercado, plantilla y fase exacta quedan vacios si no hay fuente real conectada."
